Date	mean_cfs	Qual_Flag	Data_Source
04/09/2019	567	55	WDL
04/10/2019	341	1	WDL
04/11/2019	272	1	WDL
04/12/2019	227	1	WDL
04/13/2019	207	1	WDL
04/14/2019	203	1	WDL
04/15/2019	189	1	WDL
04/16/2019	172	1	WDL
04/17/2019	166	1	WDL
04/18/2019	193	1	WDL
04/19/2019	266	1	WDL
04/20/2019	301	1	WDL
04/21/2019	259	1	WDL
04/22/2019	236	1	WDL
04/23/2019	267	1	WDL
04/24/2019	316	1	WDL
04/25/2019	328	1	WDL
04/26/2019	300	1	WDL
04/27/2019	256	1	WDL
04/28/2019	224	1	WDL
04/29/2019	198	1	WDL
04/30/2019	173	1	WDL
05/01/2019	151	1	WDL
05/02/2019	140	1	WDL
05/03/2019	136	1	WDL
05/04/2019	144	1	WDL
05/05/2019	157	1	WDL
05/06/2019	163	1	WDL
05/07/2019	166	1	WDL
05/08/2019	168	1	WDL
05/09/2019	173	1	WDL
05/10/2019	164	1	WDL
05/11/2019	153	1	WDL
05/12/2019	148	1	WDL
05/13/2019	136	1	WDL
05/14/2019	125	1	WDL
05/15/2019	129	1	WDL
05/16/2019	158	1	WDL
05/17/2019	124	1	WDL
05/18/2019	111	1	WDL
05/19/2019	99.7	1	WDL
05/20/2019	90.7	1	WDL
05/21/2019	102	1	WDL
05/22/2019	94.2	1	WDL
05/23/2019	91.3	1	WDL
05/24/2019	90.5	1	WDL
05/25/2019	90.5	1	WDL
05/26/2019	95.4	1	WDL
05/27/2019	89	1	WDL
05/28/2019	92	1	WDL
05/29/2019	97	1	WDL
05/30/2019	96.7	1	WDL
05/31/2019	97.2	1	WDL
06/01/2019	113	1	WDL
06/02/2019	153	1	WDL
06/03/2019	125	1	WDL
06/04/2019	110	1	WDL
06/05/2019	100	1	WDL
06/06/2019	91.6	1	WDL
06/07/2019	80.5	1	WDL
06/08/2019	71.4	1	WDL
06/09/2019	65.4	1	WDL
06/10/2019	61.4	1	WDL
06/11/2019	59.9	1	WDL
06/12/2019	60.7	1	WDL
06/13/2019	60.7	1	WDL
06/14/2019	58.3	1	WDL
06/15/2019	54.6	1	WDL
06/16/2019	51.6	1	WDL
06/17/2019	49.2	1	WDL
06/18/2019	46.7	1	WDL
06/19/2019	44	1	WDL
06/20/2019	42.3	1	WDL
06/21/2019	35.9	1	WDL
06/22/2019	30.3	1	WDL
06/23/2019	29.1	1	WDL
06/24/2019	26.1	1	WDL
06/25/2019	25.1	1	WDL
06/26/2019	24.4	1	WDL
06/27/2019	24.4	1	WDL
06/28/2019	28.9	1	WDL
06/29/2019	25.4	1	WDL
06/30/2019	25.6	1	WDL
07/01/2019	22.7	1	WDL
07/02/2019	17.9	1	WDL
07/03/2019	16.8	1	WDL
07/04/2019	16.5	1	WDL
07/05/2019	16.9	1	WDL
07/06/2019	15	1	WDL
07/07/2019	12.9	1	WDL
07/08/2019	12.9	1	WDL
07/09/2019	12.8	1	WDL
07/10/2019	12.6	1	WDL
07/11/2019	12.3	1	WDL
07/12/2019	13.7	1	WDL
07/13/2019	12.4	1	WDL
07/14/2019	10.8	1	WDL
07/15/2019	10.6	1	WDL
07/16/2019	10.3	1	WDL
07/17/2019	9.68	1	WDL
07/18/2019	8.34	1	WDL
07/19/2019	7.41	1	WDL
07/20/2019	7.2	1	WDL
07/21/2019	7.23	1	WDL
07/22/2019	6.88	1	WDL
07/23/2019	6.73	1	WDL
07/24/2019	6.82	1	WDL
07/25/2019	7.24	1	WDL
07/26/2019	7.15	1	WDL
07/27/2019	6.49	1	WDL
07/28/2019	6.33	1	WDL
07/29/2019	6.34	1	WDL
07/30/2019	6.14	1	WDL
07/31/2019	5.76	1	WDL
08/01/2019	5.54	1	WDL
08/02/2019	5.23	1	WDL
08/03/2019	5.76	1	WDL
08/04/2019	5.26	1	WDL
08/05/2019	5.45	1	WDL
08/06/2019	5.47	1	WDL
08/07/2019	5.42	1	WDL
08/08/2019	4.94	1	WDL
08/09/2019	5.42	1	WDL
08/10/2019	6.02	1	WDL
08/11/2019	5.55	1	WDL
08/12/2019	4.58	1	WDL
08/13/2019	4.67	1	WDL
08/14/2019	4.47	1	WDL
08/15/2019	4.17	1	WDL
08/16/2019	4.4	1	WDL
08/17/2019	4.69	1	WDL
08/18/2019	4.61	1	WDL
08/19/2019	4.53	1	WDL
08/20/2019	4.46	1	WDL
08/21/2019	4.43	1	WDL
08/22/2019	4.35	1	WDL
08/23/2019	4.31	1	WDL
08/24/2019	4.4	1	WDL
08/25/2019	4.53	1	WDL
08/26/2019	5.75	1	WDL
08/27/2019	5.6	1	WDL
08/28/2019	5	1	WDL
08/29/2019	4.66	1	WDL
08/30/2019	3.93	1	WDL
08/31/2019	3.93	1	WDL
09/01/2019	3.93	1	WDL
09/02/2019	4.01	1	WDL
09/03/2019	4.01	1	WDL
09/04/2019	3.95	1	WDL
09/05/2019	4.45	1	WDL
09/06/2019	4.55	1	WDL
09/07/2019	4.34	1	WDL
09/08/2019	4.55	1	WDL
09/09/2019	4.68	1	WDL
09/10/2019	3.64	1	WDL
09/11/2019	4.24	1	WDL
09/12/2019	5.36	1	WDL
09/13/2019	6.42	1	WDL
09/14/2019	6.16	1	WDL
09/15/2019	6.71	1	WDL
09/16/2019	7.47	1	WDL
09/17/2019	7.46	1	WDL
09/18/2019	7.24	1	WDL
09/19/2019	6.65	1	WDL
09/20/2019	6.87	1	WDL
09/21/2019	6.92	1	WDL
09/22/2019	5.72	1	WDL
09/23/2019	5.34	1	WDL
09/24/2019	5.12	1	WDL
09/25/2019	5.37	1	WDL
09/26/2019	5.62	1	WDL
09/27/2019	5.64	1	WDL
09/28/2019	5.88	1	WDL
09/29/2019	6.46	1	WDL
09/30/2019	6.61	1	WDL
10/01/2019	6.54	2	WDL
10/02/2019	6.89	2	WDL
10/03/2019	7	2	WDL
10/04/2019	7.12	2	WDL
10/05/2019	7.11	2	WDL
10/06/2019	6.05	2	WDL
10/07/2019	7.02	2	WDL
10/08/2019	8.06	2	WDL
10/09/2019	7.57	2	WDL
10/10/2019	8.02	2	WDL
10/11/2019	8.11	2	WDL
10/12/2019	7.6	2	WDL
10/13/2019	8.02	2	WDL
10/14/2019	7.7	2	WDL
10/15/2019	8.06	2	WDL
10/16/2019	6.61	2	WDL
10/17/2019	5.81	2	WDL
10/18/2019	5.2	2	WDL
10/19/2019	5.63	2	WDL
10/20/2019	5.03	2	WDL
10/21/2019	4.83	2	WDL
10/22/2019	5.21	2	WDL
10/23/2019	5.6	2	WDL
10/24/2019	5.56	2	WDL
10/25/2019	5.48	2	WDL
10/26/2019	5.8	2	WDL
10/27/2019	7.21	2	WDL
10/28/2019	7.34	2	WDL
10/29/2019	7.19	2	WDL
10/30/2019	7.76	2	WDL
10/31/2019	7.57	2	WDL
11/01/2019	7.51	2	WDL
11/02/2019	7.59	2	WDL
11/03/2019	7.62	2	WDL
11/04/2019	8.37	2	WDL
11/05/2019	8.79	2	WDL
11/06/2019	8.52	2	WDL
11/07/2019	8.66	2	WDL
11/08/2019	8.81	2	WDL
11/09/2019	8.54	2	WDL
11/10/2019	7.61	2	WDL
11/11/2019	7.17	2	WDL
11/12/2019	6.22	2	WDL
11/13/2019	6.23	2	WDL
11/14/2019	6.91	2	WDL
11/15/2019	7.2	2	WDL
11/16/2019	7.38	2	WDL
11/17/2019	7.3	2	WDL
11/18/2019	7.21	2	WDL
11/19/2019	7.53	2	WDL
11/20/2019	7.86	2	WDL
11/21/2019	9.06	2	WDL
11/22/2019	9.88	2	WDL
11/23/2019	9.8	2	WDL
11/24/2019	9.69	2	WDL
11/25/2019	9.74	2	WDL
11/26/2019	10.1	2	WDL
11/27/2019	10.2	2	WDL
11/28/2019	9.04	2	WDL
11/29/2019	9.28	2	WDL
11/30/2019	9.46	2	WDL
12/01/2019	9.8	2	WDL
12/02/2019	10.1	2	WDL
12/03/2019	10.1	2	WDL
12/04/2019	10.2	2	WDL
12/05/2019	10.1	2	WDL
12/06/2019	9.97	2	WDL
12/07/2019	10.5	2	WDL
12/08/2019	10.2	2	WDL
12/09/2019	9.77	2	WDL
12/10/2019	9.43	2	WDL
12/11/2019	9.56	2	WDL
12/12/2019	48.8	2	WDL
12/13/2019	86.3	2	WDL
12/14/2019	66.5	2	WDL
12/15/2019	37.1	2	WDL
12/16/2019	28.7	2	WDL
12/17/2019	25	2	WDL
12/18/2019	22.6	2	WDL
12/19/2019	26.2	2	WDL
12/20/2019	43.8	2	WDL
12/21/2019	39.3	2	WDL
12/22/2019	33.7	2	WDL
12/23/2019	28.5	2	WDL
12/24/2019	25.3	2	WDL
12/25/2019	23.3	2	WDL
12/26/2019	21.4	2	WDL
12/27/2019	20.1	2	WDL
12/28/2019	19.2	2	WDL
12/29/2019	18.5	2	WDL
12/30/2019	18.2	2	WDL
12/31/2019	17.8	2	WDL
01/01/2020	25.1	2	WDL
01/02/2020	29.5	2	WDL
01/03/2020	25.1	2	WDL
01/04/2020	24.5	2	WDL
01/05/2020	22.6	2	WDL
01/06/2020	21.4	2	WDL
01/07/2020	21	2	WDL
01/08/2020	20.7	2	WDL
01/09/2020	19.9	2	WDL
01/10/2020	19.2	2	WDL
01/11/2020	19.8	2	WDL
01/12/2020	19.2	2	WDL
01/13/2020	19.5	2	WDL
01/14/2020	20.2	2	WDL
01/15/2020	19.6	2	WDL
01/16/2020	21	2	WDL
01/17/2020	20.7	2	WDL
01/18/2020	19.8	2	WDL
01/19/2020	20.8	2	WDL
01/20/2020	20.7	2	WDL
01/21/2020	22.3	2	WDL
01/22/2020	22	2	WDL
01/23/2020	25.9	2	WDL
01/24/2020	64	2	WDL
01/25/2020	128	2	WDL
01/26/2020	329	2	WDL
01/27/2020	164	2	WDL
01/28/2020	136	2	WDL
01/29/2020	108	2	WDL
01/30/2020	97.9	2	WDL
01/31/2020	89.2	2	WDL
02/01/2020	83	2	WDL
02/02/2020	82.2	2	WDL
02/03/2020	73.9	2	WDL
02/04/2020	65	2	WDL
02/05/2020	58.1	2	WDL
02/06/2020	54.4	2	WDL
02/07/2020	52.1	2	WDL
02/08/2020	50.7	2	WDL
02/09/2020	48.2	2	WDL
02/10/2020	45.8	2	WDL
02/11/2020	43.8	2	WDL
02/12/2020	42.6	2	WDL
02/13/2020	41.7	2	WDL
02/14/2020	41.4	2	WDL
02/15/2020	40.4	2	WDL
02/16/2020	40	2	WDL
02/17/2020	39.6	2	WDL
02/18/2020	38	2	WDL
02/19/2020	36.6	2	WDL
02/20/2020	35.5	2	WDL
02/21/2020	34.6	2	WDL
02/22/2020	33.3	2	WDL
02/23/2020	32.4	2	WDL
02/24/2020	31.8	2	WDL
02/25/2020	31.6	2	WDL
02/26/2020	32.6	2	WDL
02/27/2020	34.9	2	WDL
02/28/2020	35.8	2	WDL
02/29/2020	36.4	2	WDL
03/01/2020	34.6	2	WDL
03/02/2020	32.5	2	WDL
03/03/2020	32.4	2	WDL
03/04/2020	33.2	2	WDL
03/05/2020	33.8	2	WDL
03/06/2020	34.1	2	WDL
03/07/2020	33.1	2	WDL
03/08/2020	31.5	2	WDL
03/09/2020	30.5	2	WDL
03/10/2020	29.7	2	WDL
03/11/2020	29.8	2	WDL
03/12/2020	28.9	2	WDL
03/13/2020	27.5	2	WDL
03/14/2020	28.4	2	WDL
03/15/2020	28	2	WDL
03/16/2020	26.4	2	WDL
03/17/2020	25.7	2	WDL
03/18/2020	24.4	2	WDL
03/19/2020	23.7	2	WDL
03/20/2020	23.3	2	WDL
03/21/2020	23.3	2	WDL
03/22/2020	23.5	2	WDL
03/23/2020	23.9	2	WDL
03/24/2020	23.9	2	WDL
03/25/2020	23.5	2	WDL
03/26/2020	22.4	2	WDL
03/27/2020	22	2	WDL
03/28/2020	21.6	2	WDL
03/29/2020	21.4	2	WDL
03/30/2020	23.6	2	WDL
03/31/2020	29.8	2	WDL
04/01/2020	29.2	2	WDL
04/02/2020	26.6	2	WDL
04/03/2020	25.4	2	WDL
04/04/2020	25.9	2	WDL
04/05/2020	25.9	2	WDL
04/06/2020	25.4	2	WDL
04/07/2020	24.7	2	WDL
04/08/2020	24.8	2	WDL
04/09/2020	29.1	1	WDL
04/10/2020	37.4	1	WDL
04/11/2020	45.3	1	WDL
04/12/2020	48.4	1	WDL
04/13/2020	43.9	1	WDL
04/14/2020	39.3	1	WDL
04/15/2020	38.9	1	WDL
04/16/2020	39.5	1	WDL
04/17/2020	37.8	1	WDL
04/18/2020	37.3	1	WDL
04/19/2020	37.5	1	WDL
04/20/2020	35.4	1	WDL
04/21/2020	33.3	1	WDL
04/22/2020	46.2	1	WDL
04/23/2020	80	1	WDL
04/24/2020	62.5	1	WDL
04/25/2020	60.1	1	WDL
04/26/2020	60.7	1	WDL
04/27/2020	56	1	WDL
04/28/2020	59.1	1	WDL
04/29/2020	79.2	1	WDL
04/30/2020	82.9	1	WDL
05/01/2020	65.8	1	WDL
05/02/2020	71.1	1	WDL
05/03/2020	70.6	1	WDL
05/04/2020	56.1	1	WDL
05/05/2020	47.7	1	WDL
05/06/2020	47.3	1	WDL
05/07/2020	43.6	1	WDL
05/08/2020	45.5	1	WDL
05/09/2020	52.8	1	WDL
05/10/2020	57.7	1	WDL
05/11/2020	56.5	1	WDL
05/12/2020	56	1	WDL
05/13/2020	58.8	1	WDL
05/14/2020	58.9	1	WDL
05/15/2020	52.7	1	WDL
05/16/2020	49.9	1	WDL
05/17/2020	65.7	1	WDL
05/18/2020	71.4	1	WDL
05/19/2020	59.8	1	WDL
05/20/2020	49.5	1	WDL
05/21/2020	45.1	1	WDL
05/22/2020	41.5	1	WDL
05/23/2020	38.7	1	WDL
05/24/2020	36.4	1	WDL
05/25/2020	37.6	1	WDL
05/26/2020	44.6	1	WDL
05/27/2020	50.4	1	WDL
05/28/2020	48.8	1	WDL
05/29/2020	45	1	WDL
05/30/2020	54.9	1	WDL
05/31/2020	57.8	1	WDL
06/01/2020	50.5	1	WDL
06/02/2020	42.6	1	WDL
06/03/2020	37.4	1	WDL
06/04/2020	33	1	WDL
06/05/2020	26.7	1	WDL
06/06/2020	24.6	1	WDL
06/07/2020	26.4	1	WDL
06/08/2020	26.8	1	WDL
06/09/2020	26.4	1	WDL
06/10/2020	25.8	1	WDL
06/11/2020	22.5	1	WDL
06/12/2020	20.5	1	WDL
06/13/2020	21.9	1	WDL
06/14/2020	20.2	1	WDL
06/15/2020	18.8	1	WDL
06/16/2020	19.3	1	WDL
06/17/2020	17.7	1	WDL
06/18/2020	14.2	1	WDL
06/19/2020	11.8	1	WDL
06/20/2020	10.9	1	WDL
06/21/2020	10.7	1	WDL
06/22/2020	11.4	1	WDL
06/23/2020	10.7	1	WDL
06/24/2020	10.4	1	WDL
06/25/2020	9.64	1	WDL
06/26/2020	8.6	1	WDL
06/27/2020	8.19	1	WDL
06/28/2020	8.87	1	WDL
06/29/2020	8.56	1	WDL
06/30/2020	7.8	1	WDL
07/01/2020	7.06	2	WDL
07/02/2020	6.36	2	WDL
07/03/2020	6.24	2	WDL
07/04/2020	5.91	2	WDL
07/05/2020	5.85	2	WDL
07/06/2020	5.72	2	WDL
07/07/2020	4.38	2	WDL
07/08/2020	2.82	2	WDL
07/09/2020	2.89	2	WDL
07/10/2020	2.86	2	WDL
07/11/2020	2.73	2	WDL
07/12/2020	2.63	2	WDL
07/13/2020	2.56	2	WDL
07/14/2020	2.42	2	WDL
07/15/2020	2.37	2	WDL
07/16/2020	2.81	2	WDL
07/17/2020	2.87	2	WDL
07/18/2020	2.73	2	WDL
07/19/2020	2.51	2	WDL
07/20/2020	2.49	2	WDL
07/21/2020	2.42	2	WDL
07/22/2020	2.27	2	WDL
07/23/2020	2.26	2	WDL
07/24/2020	2.2	2	WDL
07/25/2020	2.31	2	WDL
07/26/2020	2.32	2	WDL
07/27/2020	2.53	2	WDL
07/28/2020	2.57	2	WDL
07/29/2020	2.51	2	WDL
07/30/2020	2.45	2	WDL
07/31/2020	2.39	1	WDL
08/01/2020	2.29	1	WDL
08/02/2020	2.45	1	WDL
08/03/2020	2.48	1	WDL
08/04/2020	2.44	1	WDL
08/05/2020	2.38	1	WDL
08/06/2020	2.45	1	WDL
08/07/2020	2.47	1	WDL
08/08/2020	2.45	1	WDL
08/09/2020	2.3	1	WDL
08/10/2020	2.32	1	WDL
08/11/2020	2.56	1	WDL
08/12/2020	2.51	1	WDL
08/13/2020	2.15	1	WDL
08/14/2020	2.09	1	WDL
08/15/2020	2.06	1	WDL
08/16/2020	2.12	1	WDL
08/17/2020	2.32	1	WDL
08/18/2020	2.29	1	WDL
08/19/2020	2.23	1	WDL
08/20/2020	2.42	1	WDL
08/21/2020	2.75	1	WDL
08/22/2020	2.78	1	WDL
08/23/2020	2.74	1	WDL
08/24/2020	2.76	1	WDL
08/25/2020	2.64	1	WDL
08/26/2020	2.47	1	WDL
08/27/2020	2.11	1	WDL
08/28/2020	2.15	1	WDL
08/29/2020	2.06	1	WDL
08/30/2020	2.09	1	WDL
08/31/2020	2.15	1	WDL
09/01/2020	2.17	1	WDL
09/02/2020	2.13	1	WDL
09/03/2020	2.04	1	WDL
09/04/2020	2	1	WDL
09/05/2020	1.83	1	WDL
09/06/2020	1.82	1	WDL
09/07/2020	1.69	1	WDL
09/08/2020	1.78	1	WDL
09/09/2020	1.86	1	WDL
09/10/2020	1.9	1	WDL
09/11/2020	1.93	1	WDL
09/12/2020	2.04	1	WDL
09/13/2020	2.08	1	WDL
09/14/2020	2	1	WDL
09/15/2020	2.02	1	WDL
09/16/2020	2.03	1	WDL
09/17/2020	2.06	1	WDL
09/18/2020	2.12	1	WDL
09/19/2020	2.2	1	WDL
09/20/2020	2.31	1	WDL
09/21/2020	2.41	1	WDL
09/22/2020	2.55	1	WDL
09/23/2020	2.69	1	WDL
09/24/2020	2.7	1	WDL
09/25/2020	2.67	1	WDL
09/26/2020	2.69	1	WDL
09/27/2020	2.62	1	WDL
09/28/2020	2.88	1	WDL
09/29/2020	3.08	1	WDL
09/30/2020	3.08	1	WDL
10/01/2020	3.12	1	WDL
10/02/2020	3.16	1	WDL
10/03/2020	3.12	1	WDL
10/04/2020	2.91	1	WDL
10/05/2020	2.8	1	WDL
10/06/2020	2.61	1	WDL
10/07/2020	2.59	1	WDL
10/08/2020	2.58	1	WDL
10/09/2020	2.46	1	WDL
10/10/2020	2.55	1	WDL
10/11/2020	2.55	1	WDL
10/12/2020	2.53	1	WDL
10/13/2020	2.3	1	WDL
10/14/2020	2.32	1	WDL
10/15/2020	2.34	1	WDL
10/16/2020	2.39	1	WDL
10/17/2020	2.52	1	WDL
10/18/2020	2.65	1	WDL
10/19/2020	2.59	1	WDL
10/20/2020	2.52	1	WDL
10/21/2020	2.62	1	WDL
10/22/2020	2.74	1	WDL
10/23/2020	2.77	1	WDL
10/24/2020	2.89	1	WDL
10/25/2020	3	1	WDL
10/26/2020	3.08	1	WDL
10/27/2020	3.08	1	WDL
10/28/2020	3.05	1	WDL
10/29/2020	2.91	1	WDL
10/30/2020	2.94	1	WDL
10/31/2020	3.04	1	WDL
11/01/2020	3.06	1	WDL
11/02/2020	3.08	1	WDL
11/03/2020	3.13	1	WDL
11/04/2020	3.22	1	WDL
11/05/2020	3.92	1	WDL
11/06/2020	6.08	1	WDL
11/07/2020	6.32	1	WDL
11/08/2020	6.63	1	WDL
11/09/2020	6.26	1	WDL
11/10/2020	5.88	1	WDL
11/11/2020	5.34	1	WDL
11/12/2020	5.34	1	WDL
11/13/2020	6.11	1	WDL
11/14/2020	6.1	1	WDL
11/15/2020	37.1	1	WDL
11/16/2020	37.6	1	WDL
11/17/2020	22.8	1	WDL
11/18/2020	37.1	1	WDL
11/19/2020	24.5	1	WDL
11/20/2020	15.3	1	WDL
11/21/2020	11	1	WDL
11/22/2020	7.97	1	WDL
11/23/2020	6.57	1	WDL
11/24/2020	5.81	1	WDL
11/25/2020	5.7	1	WDL
11/26/2020	5.54	1	WDL
11/27/2020	5.34	1	WDL
11/28/2020	5.31	1	WDL
11/29/2020	5.31	1	WDL
11/30/2020	5.33	1	WDL
12/01/2020	5.32	1	WDL
12/02/2020	5.33	1	WDL
12/03/2020	5.32	1	WDL
12/04/2020	5.33	1	WDL
12/05/2020	5.33	1	WDL
12/06/2020	5.33	1	WDL
12/07/2020	5.33	1	WDL
12/08/2020	5.66	1	WDL
12/09/2020	5.17	1	WDL
12/10/2020	4.15	1	WDL
12/11/2020	4.77	1	WDL
12/12/2020	5.32	1	WDL
12/13/2020	6.64	1	WDL
12/14/2020	8.8	1	WDL
12/15/2020	8.29	1	WDL
12/16/2020	20.7	1	WDL
12/17/2020	79.8	1	WDL
12/18/2020	34.2	1	WDL
12/19/2020	25.9	1	WDL
12/20/2020	23.8	1	WDL
12/21/2020	24.6	1	WDL
12/22/2020	24.3	1	WDL
12/23/2020	20.6	1	WDL
12/24/2020	18.1	1	WDL
12/25/2020	18.6	1	WDL
12/26/2020	24.5	1	WDL
12/27/2020	21.1	1	WDL
12/28/2020	18.3	1	WDL
12/29/2020	15.7	1	WDL
12/30/2020	15.1	1	WDL
12/31/2020	19.3	1	WDL
01/01/2021	18.1	1	WDL
01/02/2021	20.8	1	WDL
01/03/2021	26.5	1	WDL
01/04/2021	52.1	1	WDL
01/05/2021	47.7	1	WDL
01/06/2021	38.3	1	WDL
01/07/2021	36.6	1	WDL
01/08/2021	34.5	1	WDL
01/09/2021	31.9	1	WDL
01/10/2021	32.6	1	WDL
01/11/2021	30.9	1	WDL
01/12/2021	122	1	WDL
01/13/2021	440	55	WDL
01/14/2021	201	1	WDL
01/15/2021	130	1	WDL
01/16/2021	106	1	WDL
01/17/2021	89.5	1	WDL
01/18/2021	81.5	1	WDL
01/19/2021	76.1	1	WDL
01/20/2021	66.5	1	WDL
01/21/2021	60.1	1	WDL
01/22/2021	55.2	1	WDL
01/23/2021	50.4	1	WDL
01/24/2021	47.4	1	WDL
01/25/2021	44.3	1	WDL
01/26/2021	41.6	1	WDL
01/27/2021	42.1	1	WDL
01/28/2021	40.9	1	WDL
01/29/2021	38	1	WDL
01/30/2021	36.6	1	WDL
01/31/2021	38	1	WDL
02/01/2021	43.3	1	WDL
02/02/2021	57.9	1	WDL
02/03/2021	55	1	WDL
02/04/2021	48.9	1	WDL
02/05/2021	45.6	1	WDL
02/06/2021	44.2	1	WDL
02/07/2021	42.8	1	WDL
02/08/2021	43.8	1	WDL
02/09/2021	41.8	1	WDL
02/10/2021	39.5	1	WDL
02/11/2021	42.3	1	WDL
02/12/2021	51.7	1	WDL
02/13/2021	60.4	1	WDL
02/14/2021	60	1	WDL
02/15/2021	92.9	1	WDL
02/16/2021	89.9	1	WDL
02/17/2021	77.3	1	WDL
02/18/2021	75.5	1	WDL
02/19/2021	100	1	WDL
02/20/2021	82.8	1	WDL
02/21/2021	72.4	1	WDL
02/22/2021	66	1	WDL
02/23/2021	62.3	1	WDL
02/24/2021	58.4	1	WDL
02/25/2021	53.2	1	WDL
02/26/2021	49.5	1	WDL
02/27/2021	46.7	1	WDL
02/28/2021	44.2	1	WDL
03/01/2021	42.7	1	WDL
03/02/2021	41.7	1	WDL
03/03/2021	40.9	1	WDL
03/04/2021	40.2	1	WDL
03/05/2021	40.1	1	WDL
03/06/2021	42.6	1	WDL
03/07/2021	39.6	1	WDL
03/08/2021	38.4	1	WDL
03/09/2021	37.4	1	WDL
03/10/2021	37	1	WDL
03/11/2021	34.9	1	WDL
03/12/2021	33.7	1	WDL
03/13/2021	33	1	WDL
03/14/2021	34.3	1	WDL
03/15/2021	33.8	1	WDL
03/16/2021	32.5	1	WDL
03/17/2021	31	1	WDL
03/18/2021	31.1	1	WDL
03/19/2021	32.1	1	WDL
03/20/2021	30.9	1	WDL
03/21/2021	29.8	1	WDL
03/22/2021	29.5	1	WDL
03/23/2021	29.3	1	WDL
03/24/2021	29.2	1	WDL
03/25/2021	29.2	1	WDL
03/26/2021	28.5	1	WDL
03/27/2021	27.8	1	WDL
03/28/2021	27	1	WDL
03/29/2021	32.5	1	WDL
03/30/2021	34.9	1	WDL
03/31/2021	34.4	1	WDL
04/01/2021	34.2	1	WDL
04/02/2021	39.9	1	WDL
04/03/2021	41.1	1	WDL
04/04/2021	43.9	1	WDL
04/05/2021	49.1	1	WDL
04/06/2021	46.8	1	WDL
04/07/2021	48.8	1	WDL
04/08/2021	47.2	1	WDL
04/09/2021	46.4	1	WDL
04/10/2021	45.6	1	WDL
04/11/2021	43.8	1	WDL
04/12/2021	43.8	1	WDL
04/13/2021	43.9	1	WDL
04/14/2021	40.9	1	WDL
04/15/2021	41	1	WDL
04/16/2021	43.7	1	WDL
04/17/2021	47.6	1	WDL
04/18/2021	50.5	1	WDL
04/19/2021	59.7	1	WDL
04/20/2021	64.5	1	WDL
04/21/2021	59.1	1	WDL
04/22/2021	56	1	WDL
04/23/2021	56.3	1	WDL
04/24/2021	56.6	1	WDL
04/25/2021	51.3	1	WDL
04/26/2021	45.3	1	WDL
04/27/2021	39.9	1	WDL
04/28/2021	38.2	1	WDL
04/29/2021	42.3	1	WDL
04/30/2021	54	1	WDL
05/01/2021	61.9	1	WDL
05/02/2021	60.9	1	WDL
05/03/2021	56.4	1	WDL
05/04/2021	56.8	1	WDL
05/05/2021	60.2	1	WDL
05/06/2021	69.3	1	WDL
05/07/2021	66.3	1	WDL
05/08/2021	56.7	1	WDL
05/09/2021	52	1	WDL
05/10/2021	47.6	1	WDL
05/11/2021	46.7	1	WDL
05/12/2021	49.5	1	WDL
05/13/2021	55.1	1	WDL
05/14/2021	59	1	WDL
05/15/2021	60.2	1	WDL
05/16/2021	58.4	1	WDL
05/17/2021	54.9	1	WDL
05/18/2021	49.2	1	WDL
05/19/2021	41.9	1	WDL
05/20/2021	38.4	1	WDL
05/21/2021	32.5	1	WDL
05/22/2021	28.3	1	WDL
05/23/2021	25.2	1	WDL
05/24/2021	24	1	WDL
05/25/2021	21.9	1	WDL
05/26/2021	20.6	1	WDL
05/27/2021	22.2	1	WDL
05/28/2021	22.5	1	WDL
05/29/2021	22.3	1	WDL
05/30/2021	21.6	1	WDL
05/31/2021	21.4	1	WDL
06/01/2021	22.5	1	WDL
06/02/2021	23	1	WDL
06/03/2021	23.3	1	WDL
06/04/2021	21.3	1	WDL
06/05/2021	18.6	1	WDL
06/06/2021	17.1	1	WDL
06/07/2021	16	1	WDL
06/08/2021	15.5	1	WDL
06/09/2021	15.1	1	WDL
06/10/2021	14.8	1	WDL
06/11/2021	14.4	1	WDL
06/12/2021	16.1	1	WDL
06/13/2021	14.7	1	WDL
06/14/2021	14.2	1	WDL
06/15/2021	14.1	1	WDL
06/16/2021	13.7	1	WDL
06/17/2021	12.3	1	WDL
06/18/2021	11.3	1	WDL
06/19/2021	10.8	1	WDL
06/20/2021	10.1	1	WDL
06/21/2021	9.09	1	WDL
06/22/2021	8.81	1	WDL
06/23/2021	8.64	1	WDL
06/24/2021	8.13	1	WDL
06/25/2021	7.97	1	WDL
06/26/2021	7.64	1	WDL
06/27/2021	7.47	1	WDL
06/28/2021	7.34	1	WDL
06/29/2021	7	1	WDL
06/30/2021	6.65	1	WDL
07/01/2021	6.55	1	WDL
07/02/2021	5.36	1	WDL
07/03/2021	4.36	1	WDL
07/04/2021	4.11	1	WDL
07/05/2021	4.01	1	WDL
07/06/2021	3.94	1	WDL
07/07/2021	3.98	1	WDL
07/08/2021	3.88	1	WDL
07/09/2021	3.8	1	WDL
07/10/2021	3.71	1	WDL
07/11/2021	3.6	1	WDL
07/12/2021	3.45	1	WDL
07/13/2021	3.45	1	WDL
07/14/2021	3.49	1	WDL
07/15/2021	3.48	1	WDL
07/16/2021	3.46	1	WDL
07/17/2021	3.25	1	WDL
07/18/2021	3.21	1	WDL
07/19/2021	3.07	1	WDL
07/20/2021	3	1	WDL
